,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,TotalSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
841,12.759778005653605,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.1909536022219291,12.119335215609198,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,2.046050824109111,0.72917691945013,1.1909536022219291,2.2481851444516057,9.984984973722607,1.1909536022219291,2.046050824109111,1.1909536022219291,2.046050824109111,13.831236595590378,12.759778005653605,0.0,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,19.473312079846348,6.145992725751508,1.5354501909797826,0.0,0.0,7.8622558319357685,0.0,2.046050824109111,0.0,1.8127362015018316,2.4269712622629362,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,12.119335215609198,14.499970134929576,0.0,13.831236595590378,13.831236595590378,1.5354501909797826,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
842,13.04269018198533,12.248154266106113,0.0,1.8127362015018316,1.8127362015018316,1.1909536022219291,10.623234101635914,0.0,0.72917691945013,2.2481851444516057,0.72917691945013,0.0,1.8127362015018316,9.751274684006326,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.1909536022219291,0.72917691945013,1.1909536022219291,2.2481851444516057,10.623234101635914,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.819053523867266,14.736677594272866,0.72917691945013,1.8127362015018316,0.72917691945013,1.1909536022219291,0.0,19.69878216869329,6.145992725751508,0.0,0.0,2.046050824109111,8.189266744856347,0.0,2.4269712622629362,5.764385877762188,2.2481851444516057,2.2481851444516057,1.1909536022219291,0.0,8.208986455220355,0.72917691945013,2.733574903834053,12.027041517362525,15.811205301313866,0.0,13.819053523867266,13.843377589142342,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
843,11.634508202729094,10.158146768080327,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.8127362015018316,11.634508202729094,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.1909536022219291,0.72917691945013,0.72917691945013,2.2481851444516057,8.14936518736858,0.72917691945013,2.046050824109111,1.5354501909797826,2.046050824109111,13.7528350428767,12.874213269325805,0.72917691945013,1.1909536022219291,0.72917691945013,1.1909536022219291,0.0,18.32113570625597,5.466317113699964,1.5354501909797826,0.0,1.8127362015018316,0.0,0.0,2.046050824109111,8.379969540897058,2.4269712622629362,2.4269712622629362,1.1909536022219291,0.0,0.0,0.72917691945013,2.4269712622629362,11.634508202729094,14.342806016487998,0.0,13.741935891297054,13.864524019803758,0.72917691945013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
844,11.987789186827738,0.0,0.0,1.5354501909797826,1.8127362015018316,1.1909536022219291,11.418251251403143,0.0,0.72917691945013,2.2481851444516057,0.72917691945013,0.0,1.8127362015018316,7.961630962290947,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,10.109725235161493,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.814473958969423,11.987789186827738,0.72917691945013,0.0,0.72917691945013,1.5354501909797826,0.0,19.902497965853883,6.0260502711667225,1.5354501909797826,0.0,3.3167280865369815,0.0,0.0,1.5354501909797826,0.0,1.5354501909797826,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,11.987789186827738,13.982986943341475,0.0,13.814473958969423,13.814473958969423,1.8127362015018316,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
845,12.136978105923141,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,9.15477570677131,0.0,1.1909536022219291,2.2481851444516057,0.0,0.0,1.1909536022219291,10.945324406110933,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,1.1909536022219291,2.2481851444516057,9.990080068583445,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.846406299697,12.136978105923141,0.0,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,19.197310801406694,6.169218198645717,1.5354501909797826,0.0,0.0,0.0,0.0,1.8127362015018316,0.0,1.8127362015018316,2.2481851444516057,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,11.990421018107131,14.0678809542574,0.0,13.843377589142342,13.844892270394956,1.8127362015018316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
846,12.262693756639454,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,12.262693756639454,0.0,0.72917691945013,2.2481851444516057,0.72917691945013,0.0,1.8127362015018316,0.0,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,10.832854140643885,0.72917691945013,2.046050824109111,1.5354501909797826,2.046050824109111,13.805296875911147,12.262693756639454,0.0,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,18.457214995865968,5.899160326175024,1.5354501909797826,0.0,0.0,0.0,0.0,2.2481851444516057,0.0,1.8127362015018316,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,12.262693756639454,14.287076313442478,0.0,13.805296875911147,13.805296875911147,1.5354501909797826,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
847,12.763933209089782,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,0.0,12.763933209089782,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.5354501909797826,0.0,1.1909536022219291,2.2481851444516057,10.229292873646251,1.1909536022219291,2.046050824109111,0.0,2.046050824109111,13.879551223259783,12.763933209089782,0.0,0.0,0.72917691945013,1.1909536022219291,0.0,18.77391580976818,5.950805870385434,1.5354501909797826,0.0,0.0,0.0,0.0,1.8127362015018316,7.237568110043648,1.8127362015018316,2.4269712622629362,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,12.763933209089782,14.841501028452235,0.0,13.878051384449737,13.879551223259783,1.1909536022219291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
848,11.888856324121056,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,11.376976346398987,0.0,0.72917691945013,2.2481851444516057,0.72917691945013,0.0,1.8127362015018316,7.687309223978517,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,11.604938968288137,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.826672891713043,11.888856324121056,0.0,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,18.821043817226098,5.976176406105048,0.0,0.0,0.0,6.050567669164792,0.0,2.4269712622629362,0.0,2.046050824109111,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.046050824109111,11.888856324121056,13.873548033081079,0.0,13.8221032539373,13.8221032539373,1.5354501909797826,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
849,13.289555213915826,0.0,0.0,1.5354501909797826,1.8127362015018316,0.0,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.1909536022219291,13.275308308184018,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.1909536022219291,0.72917691945013,1.1909536022219291,2.2481851444516057,11.508397779498328,1.5354501909797826,2.046050824109111,1.1909536022219291,2.046050824109111,13.878051384449737,13.289555213915826,0.0,0.0,0.72917691945013,1.1909536022219291,0.0,19.56644772778322,5.819309809085168,0.0,0.0,0.0,8.675119958886,0.0,2.867586911845971,6.145992725751508,1.8127362015018316,2.5875709244274403,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,13.275308308184018,15.41499236201155,7.89581985361572,13.876550906877085,13.878051384449737,0.72917691945013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
850,12.194278330340659,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,11.69282531590063,0.0,0.0,2.2481851444516057,0.72917691945013,0.0,1.8127362015018316,6.719739765595847,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,10.298737720073897,1.1909536022219291,2.046050824109111,1.1909536022219291,2.046050824109111,13.808358569204884,12.194278330340659,0.72917691945013,1.8127362015018316,0.72917691945013,0.72917691945013,0.0,17.986851935566794,6.259763578855873,1.5354501909797826,0.0,0.0,0.0,9.550495211750732,1.8127362015018316,0.0,1.8127362015018316,1.8127362015018316,1.1909536022219291,0.0,0.0,0.72917691945013,2.046050824109111,11.990421018107131,14.10043332347428,7.613720824530061,13.808358569204884,13.808358569204884,0.72917691945013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
851,13.10891954127973,11.010851431672906,0.0,1.1909536022219291,1.1909536022219291,1.8127362015018316,0.0,0.0,1.8127362015018316,1.8127362015018316,0.0,0.0,1.5354501909797826,0.0,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,2.046050824109111,0.72917691945013,1.1909536022219291,2.2481851444516057,10.832854140643885,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.835794382261643,14.319027491817952,0.0,1.1909536022219291,0.72917691945013,1.5354501909797826,0.0,20.84701654778673,5.764385877762188,0.72917691945013,5.401295483779552,2.046050824109111,0.0,0.0,1.8127362015018316,7.295015478195889,2.046050824109111,2.046050824109111,0.72917691945013,0.0,0.0,0.72917691945013,2.4269712622629362,0.0,14.248085579633933,6.927516754755537,13.788409658591394,13.79148611264353,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
852,12.047781365829525,11.560055828294727,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,11.117018155419624,0.0,1.1909536022219291,2.2481851444516057,0.72917691945013,0.0,1.1909536022219291,8.880437889469325,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,2.046050824109111,0.72917691945013,1.1909536022219291,2.2481851444516057,10.432860603858144,1.1909536022219291,2.046050824109111,0.0,2.046050824109111,13.856986301200429,13.789948222844176,0.72917691945013,0.0,0.72917691945013,1.1909536022219291,0.0,19.300154382739024,6.145992725751508,1.5354501909797826,0.0,2.046050824109111,8.434539082323191,0.0,2.046050824109111,6.368012891441219,1.8127362015018316,2.4269712622629362,1.1909536022219291,0.0,0.0,0.72917691945013,2.5875709244274403,12.01662112317174,15.12330960702914,7.45958042419258,13.856986301200429,13.85849513673112,1.8127362015018316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
853,11.581081314978704,0.0,0.0,1.1909536022219291,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.8127362015018316,11.581081314978704,0.0,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,8.940559882795728,0.72917691945013,2.046050824109111,1.5354501909797826,2.046050824109111,13.80988841530424,11.581081314978704,0.0,1.1909536022219291,0.72917691945013,1.5354501909797826,0.0,17.79085141452471,5.620580037016494,1.5354501909797826,0.0,0.0,0.0,0.0,2.4269712622629362,0.0,1.8127362015018316,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.046050824109111,11.581081314978704,13.533078084363506,0.0,13.80988841530424,13.80988841530424,1.5354501909797826,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
854,11.299300471800892,11.532813834846698,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,10.114604097009106,0.0,1.1909536022219291,2.2481851444516057,0.0,0.0,1.1909536022219291,8.872826861979268,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,1.1909536022219291,2.2481851444516057,10.201043625431742,1.1909536022219291,2.046050824109111,1.1909536022219291,2.046050824109111,13.864524019803758,13.352943169537038,0.72917691945013,0.0,0.72917691945013,1.1909536022219291,0.0,18.821043817226098,5.899160326175024,1.5354501909797826,0.0,2.046050824109111,6.860296559390269,0.0,2.046050824109111,6.0748143235941,1.8127362015018316,2.2481851444516057,1.1909536022219291,0.0,0.0,0.72917691945013,2.4269712622629362,11.299300471800892,14.532600338130857,0.0,13.864524019803758,13.864524019803758,1.8127362015018316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
855,11.628616585182666,0.0,0.0,1.5354501909797826,1.8127362015018316,0.0,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.8127362015018316,6.664749049999785,0.72917691945013,7.378696054292944,1.8127362015018316,1.1909536022219291,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,9.6325393188332,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.796095741727656,11.628616585182666,0.0,1.1909536022219291,0.72917691945013,1.1909536022219291,0.0,18.88113848653362,6.001255483624318,1.5354501909797826,0.0,0.0,0.0,0.0,2.733574903834053,0.0,2.2481851444516057,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.046050824109111,6.664749049999785,11.923966839582581,7.93988472181343,13.796095741727656,13.861510868877337,1.1909536022219291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
856,11.97988069015981,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,9.39769302115112,0.0,2.046050824109111,2.2481851444516057,0.0,0.0,1.8127362015018316,9.870530422667457,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.1909536022219291,0.72917691945013,0.72917691945013,2.2481851444516057,8.787641533854345,0.72917691945013,2.046050824109111,1.5354501909797826,2.046050824109111,13.789948222844176,12.540658551212358,0.0,1.1909536022219291,0.72917691945013,1.5354501909797826,0.0,20.072746024453338,5.620580037016494,1.5354501909797826,8.305374001879938,1.1909536022219291,0.0,0.0,2.5875709244274403,4.341207102199774,2.2481851444516057,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,11.389734909942895,13.66308072917165,0.0,13.789948222844176,13.79148611264353,1.5354501909797826,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
